        e0     rho0         k0          q0        j0         l0       ksym0
-15.957255 0.160318 208.510012  290.435757 31.086091  49.050583   34.548576
-15.898933 0.152323 261.865273  261.800904 32.183849  57.461492 -153.742582
-16.271996 0.162476 257.483156  574.359764 33.385583  65.842618  -37.111745
-15.673743 0.155229 192.970444  493.618970 30.654972  62.811102   76.892912
-16.198472 0.158943 176.304756  498.719948 33.062423  54.781636  135.798947
-16.217796 0.163847 199.772764  240.240291 34.070901  42.193895   -3.834698
-16.132251 0.159216 195.669027  225.006710 32.016302  68.276916   41.097564
-16.132251 0.159216 195.669027  225.006710 32.016302  68.276916   41.097564
-16.040616 0.157296 176.858537    2.378122 34.758565  60.773240  126.496986
-16.021361 0.155833 227.468375  782.324839 32.953515  68.916515   87.576372
-16.021361 0.155833 227.468375  782.324839 32.953515  68.916515   87.576372
-15.606746 0.155965 202.518307  657.636920 32.747808  39.703837   -9.161685
-15.606746 0.155965 202.518307  657.636920 32.747808  39.703837   -9.161685
-16.237731 0.160955 226.592505  296.140095 31.508866  62.157408   66.113110
-15.737794 0.159843 175.382786  311.023699 35.300189  31.574678   26.590316
-16.132126 0.161281 205.548164  621.836110 34.793113  69.377444   74.264805
-16.132126 0.161281 205.548164  621.836110 34.793113  69.377444   74.264805
-16.297052 0.156228 234.407513  568.604225 30.914573  64.964657    1.742852
-15.754311 0.147686 229.621685  952.277276 32.303648  58.680447   19.245903
-16.292147 0.156883 169.018060  254.252630 35.351557  66.938442   82.735171
-16.029588 0.155899 207.955424  319.157389 31.984268  65.195009  126.515232
-15.899973 0.156748 220.031495  391.468708 33.058084  49.712238  -22.473115
-16.311207 0.158334 236.487243  530.250396 30.779285  54.778618   39.714005
-16.311207 0.158334 236.487243  530.250396 30.779285  54.778618   39.714005
-16.189295 0.161517 254.533839  365.822630 31.238124  64.817653  -96.197736
-16.258536 0.156954 222.745759  335.799064 31.560925  56.664312   62.088980
-16.349170 0.157468 222.636582  470.753729 31.675080  44.006730  -28.338350
-16.280182 0.165561 202.812917   45.386293 31.716183  63.456151  128.284591
-16.069705 0.165017 187.803688  386.558879 33.401864  53.516105   16.641896
-15.436326 0.158372 237.121194  654.525123 32.627494  46.760541  -25.901335
-15.886953 0.163360 225.704779  418.004872 31.842592  75.941125  156.140472
-16.119258 0.159636 207.467782  755.245506 31.614905  54.922360   33.168239
-16.119258 0.159636 207.467782  755.245506 31.614905  54.922360   33.168239
-15.851892 0.169379 219.512671  671.251700 33.012854  70.867335   97.192900
-15.861201 0.163666 229.258776  253.407588 32.500552  66.413677   10.429909
-16.061451 0.161652 214.184285  324.237964 33.075905  45.404637   36.466969
-15.623480 0.164667 225.579327  257.404853 31.193878  57.062624   29.677840
-15.623480 0.164667 225.579327  257.404853 31.193878  57.062624   29.677840
-16.622985 0.162652 187.649612  324.987673 33.864129  69.944924   38.306927
-15.802194 0.161790 250.167098  862.918201 34.256858  70.509925   95.580692
-15.802194 0.161790 250.167098  862.918201 34.256858  70.509925   95.580692
-16.089298 0.161079 188.414143  185.571814 33.523953  63.105691  -14.581335
-16.131722 0.167515 157.949185   38.428950 29.734985  75.118894   74.100219
-16.131722 0.167515 157.949185   38.428950 29.734985  75.118894   74.100219
-16.101676 0.155551 218.294136  378.653804 35.718507  49.025337  -17.724714
-16.390068 0.155996 212.641587  748.540390 33.303188  52.665689   -6.826171
-16.165058 0.163573 252.228913  695.455639 30.597383  71.782264   39.198353
-16.002825 0.156754 176.850301  107.042240 32.568177  63.399554   45.562153
-16.164733 0.164274 262.583598  655.160512 32.974939  65.252993   -1.410882
-15.743465 0.163183 235.127597  309.308504 35.691084  69.437662  -55.503899
-16.148530 0.161955 193.509955  216.726236 31.061342  51.272780   -2.055875
-16.148530 0.161955 193.509955  216.726236 31.061342  51.272780   -2.055875
-15.983421 0.159792 205.099213  604.192203 36.362988  42.705723  -33.625686
-16.316979 0.167778 232.827062  272.590352 34.678248  65.023088  -18.018820
-16.114171 0.158349 224.022060  446.720759 31.361488  67.639700   71.913773
-16.114171 0.158349 224.022060  446.720759 31.361488  67.639700   71.913773
-15.957664 0.158555 146.622996   79.006347 32.786117  64.126518   58.642091
-15.918922 0.162355 191.375092  133.583783 30.346766  61.128858   23.693745
-16.348332 0.154153 227.070736  842.044550 33.989168  70.800715   71.261213
-16.348332 0.154153 227.070736  842.044550 33.989168  70.800715   71.261213
-16.191548 0.150430 217.615478  615.987132 33.140616  52.094317  -62.484292
-16.213569 0.160415 228.023539  433.546266 33.732105  74.955733  124.976011
-16.265207 0.156709 311.714282  110.819409 31.851444  47.477904 -210.108881
-16.265207 0.156709 311.714282  110.819409 31.851444  47.477904 -210.108881
-16.245627 0.165780 224.157141  510.452671 31.409164  75.749178   70.710549
-16.127503 0.159556 197.247007  242.151776 31.303892  46.224984   11.127593
-16.127503 0.159556 197.247007  242.151776 31.303892  46.224984   11.127593
-15.763359 0.158390 205.809112  272.794084 33.063034  44.772001   68.688900
-15.766237 0.161682 248.666947  498.967485 31.067567  61.036186  -53.128563
-15.766237 0.161682 248.666947  498.967485 31.067567  61.036186  -53.128563
-16.011091 0.160392 183.558996  361.875140 35.505391  67.257670   59.353193
-16.011091 0.160392 183.558996  361.875140 35.505391  67.257670   59.353193
-15.964788 0.163898 196.372498  252.666756 34.165109  48.689857   -8.299048
-15.964788 0.163898 196.372498  252.666756 34.165109  48.689857   -8.299048
-16.068299 0.165239 205.939656  352.775067 30.761037  56.688331  -17.413636
-15.862573 0.167202 210.502327  129.930334 32.632916  60.966990   24.157573
-15.994316 0.157681 225.274776  368.021634 34.871662  54.377758    0.676713
-16.081823 0.157289 224.649730  431.281801 31.358348  55.872707   74.153027
-16.018863 0.159779 210.736836  292.367958 33.135184  55.110538  -40.721427
-15.700838 0.155580 232.100891  638.652731 32.274269  68.879620   -1.099892
-16.185496 0.160577 211.100610  235.011835 33.673295  65.742821  -10.527503
-16.067931 0.160527 183.772310  102.936824 31.609183  63.819148   23.514487
-16.273937 0.166317 261.935389  649.011163 34.033378  68.954128   54.589257
-16.273937 0.166317 261.935389  649.011163 34.033378  68.954128   54.589257
-16.004314 0.166955 234.233467  343.517688 31.481777  51.423060   99.917219
-15.689487 0.159996 240.015592  486.157787 31.713906  62.830870    2.004781
-15.689487 0.159996 240.015592  486.157787 31.713906  62.830870    2.004781
-15.930162 0.161327 198.375277  312.526604 35.401700  77.896185  101.207783
-15.930162 0.161327 198.375277  312.526604 35.401700  77.896185  101.207783
-15.820069 0.160882 200.596772  462.320904 31.144107  51.000904  -19.107117
-15.820069 0.160882 200.596772  462.320904 31.144107  51.000904  -19.107117
-16.046414 0.157799 242.334462  621.474652 32.165596  57.861945   28.890625
-16.046414 0.157799 242.334462  621.474652 32.165596  57.861945   28.890625
-15.887636 0.160884 199.072226  318.171420 33.397217  61.246005  -15.527894
-16.260055 0.160184 207.681058  214.867561 32.611174  65.154853  103.038609
-16.260055 0.160184 207.681058  214.867561 32.611174  65.154853  103.038609
-16.306633 0.159532 237.472674  433.914554 31.619022  61.976822   -5.165975
-16.306633 0.159532 237.472674  433.914554 31.619022  61.976822   -5.165975
-16.187223 0.164936 215.085688  228.409901 33.652662  72.352051    6.484548
-16.187223 0.164936 215.085688  228.409901 33.652662  72.352051    6.484548
-16.330184 0.166409 210.978316  443.826175 34.550430  67.449345   19.438558
-16.064575 0.162823 209.115051  119.990956 32.681825  59.464416   46.400023
-15.950079 0.156497 209.803023  599.973018 30.134997  63.725103  105.554634
-16.174036 0.162653 204.772605  522.464492 32.255084  65.848702   52.463998
-16.067241 0.158755 220.933126  423.455081 32.655484  51.768926  -63.127189
-15.805978 0.157979 200.807145  677.125877 30.686363  59.723867   33.836632
-15.936726 0.163613 217.649198  193.221064 30.411911  65.338221   95.485637
-15.748470 0.163660 254.778421  474.617532 34.823367  66.695601  -71.321995
-15.901884 0.158275 238.449991  540.962380 31.548999  66.555377   -3.704483
-16.400622 0.156476 221.098777  798.533270 32.301050  52.282036    8.223970
-16.019579 0.159913 193.117901  116.921631 32.368407  54.409896   32.905899
-16.019579 0.159913 193.117901  116.921631 32.368407  54.409896   32.905899
-16.262502 0.161507 207.864873  259.882997 30.239963  71.633123   94.926978
-16.262502 0.161507 207.864873  259.882997 30.239963  71.633123   94.926978
-16.409181 0.154822 258.321020  135.269598 32.373740  55.521041 -181.446129
-15.834481 0.164390 245.969177  313.378679 30.816831  62.773921  103.012318
-16.390929 0.163689 264.461994  498.231083 30.673160  65.275966  -78.890746
-16.273932 0.157395 217.607348  489.813493 32.047686  64.907976  122.969673
-15.677063 0.157367 194.947145  420.875592 32.736862  67.278599  151.360608
-15.746813 0.161692 242.783819  470.815984 33.199245  57.292001  -62.395551
-15.652592 0.155408 220.383582  661.291360 34.759545  69.918248   89.379257
-15.652592 0.155408 220.383582  661.291360 34.759545  69.918248   89.379257
-15.881942 0.161133 222.195076  427.694654 30.605268  44.819093    3.989681
-15.881942 0.161133 222.195076  427.694654 30.605268  44.819093    3.989681
-15.989486 0.163423 241.508304  519.741847 33.131811  68.013452   98.917803
-16.109984 0.166874 209.171841  710.980937 32.708887  44.296991   32.275255
-15.775218 0.164503 209.856405  248.293626 31.674383  48.963228   26.663146
-15.926784 0.160081 218.363534  716.227487 32.921974  69.930528  115.422702
-15.864580 0.161915 207.160183  581.543595 33.448340  57.201156  153.867584
-16.066980 0.160210 226.304938  260.856789 35.121351  53.260816   99.159005
-16.140712 0.163099 179.625227  162.719177 31.321428  73.497529   94.249158
-16.140712 0.163099 179.625227  162.719177 31.321428  73.497529   94.249158
-16.187208 0.168321 253.107695  448.329466 33.962882  61.260903   96.731937
-16.187208 0.168321 253.107695  448.329466 33.962882  61.260903   96.731937
-16.061948 0.166520 219.961755  651.722581 32.902728  67.878507  143.023609
-15.989136 0.159958 269.369722  465.601359 32.270277  63.267370 -111.748300
-16.110179 0.160709 212.850201  608.817631 33.894923  68.163106    2.755431
-16.110179 0.160709 212.850201  608.817631 33.894923  68.163106    2.755431
-15.786698 0.163865 238.381061  512.799557 32.294148  50.822352   21.770846
-16.042767 0.159303 170.421184  239.869683 33.766707  57.948544   39.322512
-16.429072 0.155342 209.508537  339.228518 33.123530  48.063620    2.524119
-15.694938 0.157900 203.988521  264.997414 32.453164  51.264038   -5.924308
-15.694938 0.157900 203.988521  264.997414 32.453164  51.264038   -5.924308
-15.741591 0.165738 205.539615  298.227020 31.953406  51.553991  -13.496092
-15.741591 0.165738 205.539615  298.227020 31.953406  51.553991  -13.496092
-15.837177 0.156961 213.993786  309.779717 32.635163  57.797531  -12.391376
-15.986887 0.161911 241.276636  354.802227 34.116140  68.873139   38.936351
-15.909181 0.165012 189.006909  108.658879 32.662630  73.369004   84.730803
-15.941128 0.154970 214.468668  359.361995 30.980067  56.016239  -56.966014
-15.941128 0.154970 214.468668  359.361995 30.980067  56.016239  -56.966014
-15.564299 0.156374 211.178400  326.347764 32.868078  50.393151  -57.984301
-16.039461 0.163459 260.805516  519.322315 35.410618  65.717429 -106.455559
-16.224429 0.156604 241.224677  612.056550 33.653559  71.194699   -3.972687
-16.397064 0.161822 219.108523  539.220550 32.042612  73.145737   86.974034
-15.479002 0.159137 218.563660  444.062503 31.588849  70.772608  115.679630
-15.479002 0.159137 218.563660  444.062503 31.588849  70.772608  115.679630
-15.845537 0.165299 223.779147  296.407132 35.067888  65.159661  -49.400421
-15.845537 0.165299 223.779147  296.407132 35.067888  65.159661  -49.400421
-16.159414 0.157864 193.367684  120.914698 32.394563  59.203794  107.388997
-16.159414 0.157864 193.367684  120.914698 32.394563  59.203794  107.388997
-15.785630 0.157570 226.637355  466.394394 32.901928  66.634478   70.392194
-15.954398 0.160479 233.292444  303.252939 34.232466  64.535648   27.434557
-15.794100 0.157770 193.031688  411.330705 31.826740  47.503747  -26.982109
-15.794100 0.157770 193.031688  411.330705 31.826740  47.503747  -26.982109
-16.078034 0.158482 210.631616  342.543335 32.545875  50.803542  -50.841877
-15.677350 0.164133 233.673799  463.430261 34.445507  78.726776  139.218917
-16.053042 0.161458 192.498235  414.212287 34.639603  52.338052  -20.873956
-16.053042 0.161458 192.498235  414.212287 34.639603  52.338052  -20.873956
-16.229734 0.159865 191.227793  242.902296 31.282125  50.826112   -3.342161
-16.229734 0.159865 191.227793  242.902296 31.282125  50.826112   -3.342161
-16.050682 0.160611 203.982278  223.228868 33.718133  69.852583   39.481752
-15.867433 0.154155 209.863931  473.873445 31.742086  68.336266   80.105050
-16.112341 0.154431 235.494139  777.460880 32.186008  61.916578  -29.107605
-16.103396 0.163700 215.748163  526.911601 34.918827  46.860646  -40.945304
-15.942424 0.157347 219.937546  268.288306 33.670822  57.688634   44.050458
-16.444487 0.154343 227.866280  544.178084 33.927280  71.002629   17.324792
-16.312307 0.158000 236.157224  543.483705 34.331316  50.637857   17.271028
-16.312307 0.158000 236.157224  543.483705 34.331316  50.637857   17.271028
-15.635390 0.153535 207.767840  370.466625 34.322963  67.142962  103.742807
-16.363145 0.166511 171.661890  163.791427 31.254353  73.551074  154.784755
-15.774992 0.159118 218.287027  548.419559 33.905275  60.709605  -54.512414
-16.253064 0.162367 218.343492  252.403057 33.398874  66.362508  128.252734
-16.253064 0.162367 218.343492  252.403057 33.398874  66.362508  128.252734
-15.698815 0.155075 215.945551  395.622178 33.118452  48.536628  -72.007776
-16.066321 0.163486 234.838268  689.386035 34.304464  78.413403   97.835936
-16.066321 0.163486 234.838268  689.386035 34.304464  78.413403   97.835936
-16.287602 0.159137 195.065763  519.482377 33.601131  50.651434  -14.399037
-15.830852 0.153581 227.458852  614.959933 29.526906  60.608025    2.068985
-15.830852 0.153581 227.458852  614.959933 29.526906  60.608025    2.068985
-15.957239 0.165211 228.540810  238.451634 30.037654  59.606896   72.037329
-15.705948 0.157498 205.372656  453.764707 32.601414  54.876502  -49.505082
-15.836046 0.158667 242.464599  578.255819 37.757813  71.429022   37.924752
-15.836046 0.158667 242.464599  578.255819 37.757813  71.429022   37.924752
-16.301252 0.164277 285.391564  515.104434 31.027246  66.540097 -103.190308
-16.301252 0.164277 285.391564  515.104434 31.027246  66.540097 -103.190308
-16.008837 0.162804 233.591563  379.117351 30.104417  56.580168   91.175769
-16.172800 0.166334 227.810458  185.304573 31.613044  60.842675   90.010724
-16.034324 0.161407 221.338057  431.743086 34.188471  42.355925  -33.771916
-16.044182 0.160674 220.599829  343.541761 29.520185  67.035344  103.860691
-15.523981 0.160818 246.288356  629.280820 31.360369  55.975313   32.903238
-15.858823 0.160458 235.111049  345.569637 33.573015  69.633329   45.217935
-15.858823 0.160458 235.111049  345.569637 33.573015  69.633329   45.217935
-15.700515 0.149489 192.737900  340.237253 32.114789  62.702825   57.015721
-15.762851 0.155851 229.051954  559.197858 34.720859  49.536103  -17.045525
-16.211107 0.158640 184.299939  375.877993 30.933920  69.072460  142.577130
-15.859786 0.154182 205.050215  343.092314 30.225957  51.791813  -26.134129
-16.161054 0.169135 218.243711  204.622934 32.155689  59.314321    9.923710
-16.115764 0.163462 238.684174  433.694417 31.534554  53.925961   48.324153
-15.848920 0.160725 198.661363  254.088278 32.085528  72.519707   75.415838
-15.681271 0.167168 234.500839  548.396795 27.940621  61.973686    2.124088
-15.681271 0.167168 234.500839  548.396795 27.940621  61.973686    2.124088
-16.286617 0.159392 282.267477  205.247413 31.098636  56.458166 -169.127524
-15.785462 0.162092 210.571334  340.003675 31.451813  58.477947  -35.310668
-15.844400 0.164169 219.541469  340.284262 31.462809  46.917104   46.305162
-15.922540 0.164724 176.579080  276.476186 33.563539  73.897770   96.651510
-16.188496 0.165377 186.740364  191.982172 33.755664  71.050112    8.757982
-16.330142 0.164485 234.398983  636.996700 31.799202  41.670043   20.866005
-16.330142 0.164485 234.398983  636.996700 31.799202  41.670043   20.866005
-15.948507 0.152079 200.566402  348.170996 29.927493  57.099914   -0.703853
-15.928079 0.156070 174.204618  254.290942 32.351150  67.653173   84.265689
-16.233128 0.159469 224.213676  423.547566 32.614883  59.718501  117.774725
-15.889536 0.160219 196.382295  254.276638 34.156047  72.904179   86.396818
-15.889536 0.160219 196.382295  254.276638 34.156047  72.904179   86.396818
-15.635319 0.169241 202.408007  318.796297 29.999347  73.623952  167.695018
-15.635319 0.169241 202.408007  318.796297 29.999347  73.623952  167.695018
-16.085795 0.162881 229.249130  475.890756 31.956431  76.968971   41.696579
-15.803903 0.161911 193.468791  161.350786 29.442279  64.287047   30.046752
-16.484830 0.157435 193.714127  223.422582 31.547813  58.143090   28.786827
-15.973865 0.165052 233.393132  453.175700 34.610419  63.695722  136.281628
-15.973865 0.165052 233.393132  453.175700 34.610419  63.695722  136.281628
-16.155004 0.159091 195.746282  267.200775 30.935450  50.564949  -10.586593
-16.019369 0.160718 226.202061  842.692599 35.035985  75.871352   38.852176
-16.160565 0.157317 229.312534  372.579375 33.128738  64.862667    0.204291
-16.034614 0.156688 242.439567  541.573548 32.142592  62.874155  -73.616797
-15.740875 0.155271 205.793812  406.446346 33.898028  73.081040  121.916442
-15.954894 0.155466 167.811893  200.355455 32.692783  63.110980   96.626943
-15.883099 0.157568 207.930175  296.930894 30.787989  64.739958  128.911807
-15.727575 0.161450 241.780764  511.398725 31.823839  58.610400   33.858095
-16.278585 0.160348 222.163470  400.399001 31.313146  55.130489  127.801766
-15.918685 0.165388 257.875544  618.958907 32.330921  59.144940   26.549701
-15.813013 0.170826 236.271179  457.931512 31.498917  79.907037   19.386627
-15.813013 0.170826 236.271179  457.931512 31.498917  79.907037   19.386627
-15.839774 0.164818 150.564155 -153.806634 35.876569  72.211197   82.872655
-15.839774 0.164818 150.564155 -153.806634 35.876569  72.211197   82.872655
-16.055963 0.161685 237.583045  721.678396 32.563048  64.323805  -27.201543
-16.011930 0.156272 220.653470  451.242537 32.697174  46.071336  -35.772180
-15.946321 0.155493 278.379246   38.062848 31.270910  48.323304 -214.374827
-15.747639 0.165397 200.766069  490.685981 33.381016  68.559383  159.062253
-16.129007 0.163044 244.570686  532.376424 31.300795  51.915728   -7.199490
-15.763992 0.166709 222.606756  119.277639 31.211702  64.616909  186.860254
-15.763992 0.166709 222.606756  119.277639 31.211702  64.616909  186.860254
-15.721712 0.154966 213.945421  370.857537 31.358762  48.733556  -37.630303
-15.904943 0.153340 191.083866  624.802455 33.070607  56.599462  119.461341
-15.785985 0.150003 192.120129  464.718428 30.967157  61.746362   51.482476
-15.785985 0.150003 192.120129  464.718428 30.967157  61.746362   51.482476
-15.584229 0.161332 240.639446  471.828532 33.637523  61.046691   -9.793080
-15.584229 0.161332 240.639446  471.828532 33.637523  61.046691   -9.793080
-15.869293 0.157926 218.329586  435.224971 30.682688  45.279177    4.310513
-16.313793 0.160671 215.699231  425.339153 32.668724  75.335827  140.041592
-16.422426 0.153242 225.879336  442.934712 31.115632  59.266910  -49.605329
-15.918147 0.164529 231.975049  300.860440 34.733604  65.130817  -12.939594
-15.752659 0.150359 197.247888  415.477254 32.032698  35.645100  -42.088193
-15.752659 0.150359 197.247888  415.477254 32.032698  35.645100  -42.088193
-16.185309 0.157661 221.782179  430.180760 32.942409  71.988048   92.358990
-16.082170 0.156738 224.371224  475.675354 33.576659  65.578102   89.790307
-16.031068 0.158044 224.873770  463.771285 32.808017  51.445738   61.182055
-16.324810 0.164100 181.829931  174.124175 31.644916  74.844830  121.232133
-15.711387 0.163604 226.159200  413.128773 31.601057  62.733944  -54.477321
-16.073122 0.156481 240.714834  531.011112 31.805872  57.207299  -69.802149
-16.073122 0.156481 240.714834  531.011112 31.805872  57.207299  -69.802149
-15.609327 0.153432 240.538889  627.312381 31.230636  57.945525  -61.853647
-15.652489 0.167327 201.974269   98.633081 31.991457  74.236943  130.517008
-16.241465 0.163625 205.621163  190.849550 32.957981  68.946373   46.282614
-15.998916 0.164420 244.365143  313.005861 35.269214  61.521956   55.632746
-15.998916 0.164420 244.365143  313.005861 35.269214  61.521956   55.632746
-16.316642 0.154400 202.949181  371.631825 30.268344  64.220594  123.309002
-16.392139 0.163836 237.263705  407.559534 34.127639  53.197007  103.350750
-16.392139 0.163836 237.263705  407.559534 34.127639  53.197007  103.350750
-16.024367 0.168966 253.714530  338.530019 34.042861  65.082344   85.341409
-15.842197 0.159872 202.294025  364.375480 30.399370  76.043260  118.985626
-15.853220 0.153193 207.845298  585.228569 29.921219  59.156336   81.527488
-15.853220 0.153193 207.845298  585.228569 29.921219  59.156336   81.527488
-15.820817 0.169758 198.513634  397.398689 32.901782  59.604647  186.621917
-16.467846 0.163309 210.685447  418.774050 33.612425  40.443052  -32.460255
-15.917483 0.153413 186.488550  202.118982 31.787032  58.139973   50.848209
-15.917483 0.153413 186.488550  202.118982 31.787032  58.139973   50.848209
-15.639027 0.162067 206.869592  198.797383 32.892038  65.285341   -0.555050
-15.937356 0.155006 219.450860  547.735509 33.353976  48.180504  -54.429616
-15.819201 0.165306 256.233600  633.771070 31.528624  75.103290    4.547626
-16.070530 0.165501 216.883821  259.760310 33.315560  53.336977   31.115973
-15.848616 0.158121 186.805224  385.855560 34.758313  64.712829  144.443773
-16.013071 0.163838 237.905373  330.482427 34.177145  57.368432   58.499377
-15.869392 0.152344 227.293777  574.419992 33.536066  64.063904   -9.047118
-16.151522 0.170474 225.755389  152.007708 31.750054  70.257868  167.280226
-16.038764 0.159920 219.184984  383.527155 31.367231  57.984268  -53.180402
-15.669828 0.159054 225.810406  495.157689 32.589127  67.627179  -54.713170
-16.493320 0.158734 241.253717  618.612553 30.459572  56.607644   27.222971
-15.870493 0.160527 206.965910  258.277462 35.711064  54.670745  -36.170868
-16.564020 0.161631 177.185568  218.264789 33.857194  68.572336   42.436291
-16.191623 0.157204 199.334423  337.439725 31.665422  58.941469  -25.564615
-16.270392 0.159263 199.419367  238.497112 33.639639  61.623023  -23.238572
-15.690213 0.156652 212.568149  368.314254 29.730717  47.245487   -1.250977
-15.690213 0.156652 212.568149  368.314254 29.730717  47.245487   -1.250977
-15.894856 0.166981 209.293062  359.359984 35.209456  58.605589  -34.047525
-15.835774 0.163286 235.495436  411.511364 34.295495  72.462974  142.137778
-15.732412 0.161020 200.220989   99.834419 35.016826  62.502860   20.404552
-15.955245 0.163988 234.723456  306.210835 32.522958  56.001455   81.708808
-15.955245 0.163988 234.723456  306.210835 32.522958  56.001455   81.708808
-16.267911 0.164760 185.903875  231.849167 31.809386  76.620184   92.236857
-16.144347 0.158631 229.402308  513.980764 33.882780  48.729665   29.720731
-16.144347 0.158631 229.402308  513.980764 33.882780  48.729665   29.720731
-15.943211 0.168346 222.042591  449.405955 29.729798  66.344491  162.206119
-16.182395 0.164420 250.446187  744.413986 34.819080  53.544047  -36.920411
-16.182395 0.164420 250.446187  744.413986 34.819080  53.544047  -36.920411
-15.851528 0.164917 224.312433  248.975559 32.762421  75.625335  105.410071
-15.851528 0.164917 224.312433  248.975559 32.762421  75.625335  105.410071
-15.002169 0.158473 219.906625  386.699792 35.019216  48.954143  -30.815019
-16.306112 0.167393 188.715044  133.263490 30.473967  75.673177  144.963889
-16.247837 0.159962 218.529464  318.170865 34.389084  57.796327  -29.858165
-15.846124 0.167203 242.016859  214.730076 31.668420  62.947786  111.488382
-16.459166 0.160389 209.843494  322.794113 30.980122  53.107981  128.400390
-16.007972 0.155466 199.159238  375.924841 32.482608  50.493228  -49.795566
-15.879725 0.160535 212.691375  371.044585 29.186281  66.560370   17.436887
-16.244671 0.161178 232.410054  319.163587 33.187506  65.349583   65.771542
-16.076187 0.163423 186.280770  301.411836 34.059735  71.393701  140.917593
-15.959428 0.154568 210.588948  483.148859 34.363991  61.681949  110.860746
-15.959428 0.154568 210.588948  483.148859 34.363991  61.681949  110.860746
-15.603230 0.154996 183.660822  338.159789 33.031993  55.014350   -4.107969
-15.603230 0.154996 183.660822  338.159789 33.031993  55.014350   -4.107969
-15.861017 0.156472 228.219868  453.292924 34.107282  66.010482   26.348471
-15.753066 0.162299 228.944901  691.250005 31.593797  68.095855  119.548069
-16.094266 0.163717 257.780965  685.473253 32.870579  72.773105   22.888290
-16.042201 0.167071 252.289052  566.791287 31.607864  53.620361   -7.242788
-15.901822 0.163524 225.181725  318.649850 31.526267  76.749650   45.745682
-15.786902 0.162715 157.668220  107.890605 30.689015  68.432696   95.651671
-15.799070 0.162815 214.268763  111.474915 33.035985  52.235234   83.353094
-15.791192 0.159778 204.916306  534.087017 32.850145  40.327843  -19.074435
-15.791192 0.159778 204.916306  534.087017 32.850145  40.327843  -19.074435
-15.958189 0.154990 226.059992  513.530730 29.696161  55.065874   20.375103
-15.802762 0.170601 238.283124  176.238571 34.159521  77.213761  136.748114
-15.802762 0.170601 238.283124  176.238571 34.159521  77.213761  136.748114
-16.114044 0.159236 212.598253  396.688206 31.206390  66.084572  144.643419
-15.899218 0.172731 222.620353  245.867449 31.766063  76.403135    2.040591
-16.399218 0.166735 180.381547  -44.082479 32.486569  65.351979   77.762862
-16.056167 0.158040 232.229615  699.350984 34.516740  70.916527   88.868516
-15.963448 0.159068 263.222439  674.791445 32.720687  67.692737  -53.552016
-16.264499 0.163675 155.410040  -61.145867 36.071976  53.997747  100.863438
-15.835899 0.160780 186.295958  168.261119 34.207208  64.162148   -3.887971
-15.835899 0.160780 186.295958  168.261119 34.207208  64.162148   -3.887971
-15.903768 0.164575 221.943560  451.830346 32.157331  56.958805  -43.537818
-15.832394 0.150813 191.132498  796.502433 32.822994  56.647432   50.416951
-16.039446 0.156906 232.321010  751.638133 33.393566  69.268078   79.042414
-15.780500 0.163974 210.404373  261.136875 33.844757  73.521824  160.131219
-15.746104 0.166120 246.728899  492.075651 31.480838  66.989448   67.473019
-16.117161 0.157386 228.569199  370.022859 33.576966  63.837616   39.390028
-16.422071 0.165304 211.770241  181.346146 34.177800  51.950743   61.586335
-16.140662 0.163351 169.625039   98.144841 34.325518  58.072136   66.163904
-16.469015 0.164398 190.230595   69.812523 34.283297  60.948757   27.274853
-16.469015 0.164398 190.230595   69.812523 34.283297  60.948757   27.274853
-15.854123 0.161986 237.707998  639.461915 33.499908  55.213278   87.126503
-15.639484 0.159418 245.759853  575.869853 30.896139  56.839034  -18.078238
-15.640874 0.172100 191.654700  254.003412 33.151893  66.785164   59.155374
-15.640874 0.172100 191.654700  254.003412 33.151893  66.785164   59.155374
-15.771875 0.156850 206.040453  710.700057 32.560766  61.784299    9.674444
-16.468633 0.157926 211.370235  319.192016 32.109548  47.944646   53.152516
-16.468633 0.157926 211.370235  319.192016 32.109548  47.944646   53.152516
-15.843683 0.152687 182.365644  186.532998 33.774497  51.971173  -16.472059
-15.844664 0.157254 235.027112  460.020934 34.791155  68.696060  -55.895676
-15.782312 0.154496 238.148558  658.532973 31.855425  65.104325  -19.210416
-15.858225 0.160703 231.210088  321.222845 30.655088  61.003898   83.594860
-15.858225 0.160703 231.210088  321.222845 30.655088  61.003898   83.594860
-15.819044 0.150938 178.527497  563.440973 34.421868  56.867186   91.682475
-16.133790 0.164692 228.918926  448.070950 29.391326  67.663146  104.754323
-15.902406 0.159928 197.918144  253.611169 33.795597  41.964783   27.586959
-16.227750 0.157913 237.144336  557.527503 33.868828  54.939587  -69.696158
-16.067938 0.157361 221.538906  443.357001 35.352994  48.957617   14.008906
-16.067938 0.157361 221.538906  443.357001 35.352994  48.957617   14.008906
-15.600004 0.156831 227.244346  500.683844 32.711083  48.218335  -31.086595
-16.281670 0.159712 255.362895  646.175143 35.582549  56.217536  -45.103139
-15.824998 0.155781 222.286803  443.439386 34.142665  70.734145   60.210919
-15.965385 0.166417 191.143071  286.773375 31.527860  76.878510   67.458197
-15.911777 0.163143 213.512727  432.198202 31.420515  70.330127   25.374475
-16.308734 0.165874 197.192553  260.699968 34.042651  72.811788   10.843503
-15.685013 0.161434 197.097325  237.529367 34.542845  48.756710   -3.242419
