        e0     rho0         k0          q0        j0         l0       ksym0
-15.869567 0.159126 221.454829  467.873258 35.159478  41.793831  -50.889023
-15.869567 0.159126 221.454829  467.873258 35.159478  41.793831  -50.889023
-15.876959 0.158516 236.213001  424.638704 33.612808  68.602995  -68.267881
-15.879120 0.166397 227.847271  177.473517 34.594734  54.216793   94.496014
-15.879120 0.166397 227.847271  177.473517 34.594734  54.216793   94.496014
-16.314254 0.160130 224.248235  586.480637 31.882499  43.162216   99.220184
-15.804404 0.158994 264.560144  506.332654 36.012373  65.710443 -137.242628
-15.804404 0.158994 264.560144  506.332654 36.012373  65.710443 -137.242628
-15.948092 0.155984 196.264275  219.618928 28.491249  54.615363   81.884182
-16.397577 0.164674 158.335837  506.575219 31.783188  22.316929  166.785868
-16.397577 0.164674 158.335837  506.575219 31.783188  22.316929  166.785868
-16.074618 0.165349 211.822283  304.324347 33.355483  48.140449  -27.098577
-16.207888 0.164107 205.223795  276.684492 33.361961  45.591354  -19.186758
-16.207888 0.164107 205.223795  276.684492 33.361961  45.591354  -19.186758
-16.236650 0.161276 233.189306  353.939173 31.323523  55.873458   27.324587
-16.171382 0.155910 266.992075  174.961577 31.308686  52.259422 -166.533103
-16.307743 0.159233 239.882271  481.558968 31.677094  62.434891   -4.970480
-16.210464 0.163042 169.547511  141.284376 32.849103  43.865159  103.190168
-16.210464 0.163042 169.547511  141.284376 32.849103  43.865159  103.190168
-16.393936 0.157001 210.224014  406.593576 29.679143  39.181426   46.795759
-15.797516 0.160956 191.500362  -83.020940 30.515498  51.371801  195.642267
-16.453057 0.164097 200.347207  232.380512 33.663847  75.319170   13.923129
-16.107427 0.159454 284.435171   92.715339 31.113123  55.812416 -186.489714
-16.205433 0.164292 182.011886  286.804270 30.008322  31.709699   32.183958
-15.622444 0.161360 202.187005   94.764490 33.032435  62.411823   54.624361
-15.871874 0.161585 236.855923  564.566312 31.881954  48.684986  -25.654107
-16.255305 0.166766 171.709021  549.604724 31.835657  20.296597  151.686505
-15.829702 0.159713 228.780699  553.290874 31.507085  47.768641   68.856465
-15.999669 0.159986 148.877955   42.490429 29.754304  45.614208   91.076839
-16.235672 0.161242 216.424469  291.997824 33.082858  48.708896   81.939214
-15.995221 0.155372 222.640406  353.339069 35.358006  56.163448   93.169845
-15.944285 0.164202 255.873881  499.087780 35.213193  81.544060  -43.336927
-16.005055 0.160723 194.535155  316.850708 31.059860  71.606221  169.212423
-16.157887 0.162185 297.949420    5.464836 33.778549  53.988893 -248.639676
-15.961613 0.161719 197.659526  436.064402 29.580725  29.533068   24.081547
-15.961613 0.161719 197.659526  436.064402 29.580725  29.533068   24.081547
-15.797202 0.158149 196.949932  275.230402 33.751911  70.795874   13.825158
-15.797202 0.158149 196.949932  275.230402 33.751911  70.795874   13.825158
-16.182647 0.159122 253.430718  547.760776 32.974142  69.934985  -76.746998
-15.993688 0.170666 169.522350  199.340803 31.388641  57.338409  181.200635
-16.199349 0.154397 197.320492  308.525277 33.325935  61.717772  -29.172910
-15.984188 0.158638 200.661029  210.630685 32.379708  53.189257    2.977904
-16.064110 0.166716 192.245575  477.712426 32.346686  49.369878   20.908445
-16.064110 0.166716 192.245575  477.712426 32.346686  49.369878   20.908445
-15.835212 0.159248 256.607132  601.052309 35.113685  65.480712  -53.856433
-15.894981 0.153097 182.244713  767.295757 35.446985  50.751657  103.917237
-16.170163 0.153723 196.434552  483.054081 32.272533  63.266011   -0.045497
-16.170163 0.153723 196.434552  483.054081 32.272533  63.266011   -0.045497
-15.889912 0.166480 255.341491  398.019156 35.148259  74.321701  -33.921234
-16.081287 0.154716 221.375759  372.380153 32.509926  64.092972   29.298225
-16.081287 0.154716 221.375759  372.380153 32.509926  64.092972   29.298225
-15.738674 0.164614 226.927429  904.455412 32.679544  45.045242  138.765281
-16.100834 0.158160 194.749285  299.878844 34.062201  43.872400  -34.308629
-15.929987 0.151688 236.813376  661.737161 32.812301  64.513550  -26.107032
-15.767852 0.157510 212.507623  466.229763 31.823427  73.785241   58.046594
-16.164385 0.164950 218.355802  604.567912 35.579725  38.997696  -17.385964
-16.164385 0.164950 218.355802  604.567912 35.579725  38.997696  -17.385964
-15.695942 0.157771 150.184813   96.171414 32.896774  48.246571  114.657397
-15.695942 0.157771 150.184813   96.171414 32.896774  48.246571  114.657397
-16.136738 0.156401 225.641571  533.845182 29.599173  51.402325  -32.779991
-16.117880 0.161555 258.641521  654.097401 33.158837  57.583201  -22.201581
-15.864730 0.163491 160.111681  242.783287 31.846661  44.759973  125.211481
-16.145078 0.164322 211.267152  117.930669 34.830390  47.815132  144.853666
-16.003882 0.165376 228.138521  473.640555 34.359984  46.711401  105.261219
-16.003882 0.165376 228.138521  473.640555 34.359984  46.711401  105.261219
-15.753869 0.160406 227.258478  403.796804 33.728787  68.088474  -73.746261
-16.184990 0.158100 219.004169  322.370956 33.624724  63.677962  136.487559
-15.974669 0.150058 264.919823  135.009014 32.579270  52.743839 -202.458724
-15.968023 0.167866 210.416460  753.667249 32.069571  50.435068  155.797708
-16.059462 0.164287 236.761120  760.973590 32.559619  66.578278  135.148979
-16.059462 0.164287 236.761120  760.973590 32.559619  66.578278  135.148979
-15.975005 0.164729 196.758959   97.622729 34.087531  58.824877   19.491593
-15.975005 0.164729 196.758959   97.622729 34.087531  58.824877   19.491593
-16.231096 0.164661 229.324960  260.474313 34.254847  70.831158   65.895507
-15.901574 0.161245 191.614643   50.757119 31.421079  40.364214  146.258256
-15.793773 0.166250 228.112960  621.327927 30.171567  55.490714   -1.556043
-15.793773 0.166250 228.112960  621.327927 30.171567  55.490714   -1.556043
-16.403744 0.159596 227.597080  380.541906 32.679353  48.297722   66.884950
-16.403744 0.159596 227.597080  380.541906 32.679353  48.297722   66.884950
-15.908603 0.164215 182.670298  -38.683856 30.631177  60.181003  259.292807
-15.908603 0.164215 182.670298  -38.683856 30.631177  60.181003  259.292807
-16.183039 0.166823 264.666879  776.035747 30.818500  73.812375   35.610924
-16.170790 0.164517 222.025687  513.102231 33.495983  70.266573  147.990514
-15.844419 0.163192 233.931692  584.629134 30.271778  58.183590  -25.814978
-16.186233 0.157922 191.939629  391.518431 33.041929  34.299175  151.307580
-16.186233 0.157922 191.939629  391.518431 33.041929  34.299175  151.307580
-16.202977 0.168218 263.471860  694.116308 31.039906  57.945040  -19.752139
-16.202977 0.168218 263.471860  694.116308 31.039906  57.945040  -19.752139
-16.421154 0.162943 190.893613  489.566808 36.686335  36.782239  175.557698
-15.672606 0.160146 189.346558  230.909115 32.537442  54.164508   -6.085672
-16.110820 0.160996 196.445798  381.781382 33.099661  59.078139  -16.696810
-16.141731 0.156962 271.673032  719.743680 33.539592  64.784067  -76.537437
-15.638497 0.156800 208.398176  626.853219 36.512465  71.949081  101.401366
-16.240223 0.170577 268.505081  628.699158 30.465833  60.501982   12.050282
-16.240223 0.170577 268.505081  628.699158 30.465833  60.501982   12.050282
-15.998008 0.161035 206.337448  307.155570 35.127816  43.546638  -27.295577
-15.998008 0.161035 206.337448  307.155570 35.127816  43.546638  -27.295577
-16.328670 0.164288 196.648185  229.655730 32.234138  58.301538   -6.381424
-15.697348 0.171901 246.467333  428.920105 33.903785  53.376101  -14.340963
-15.961323 0.164953 240.919698  420.113373 31.791050  56.556796   69.055478
-15.961323 0.164953 240.919698  420.113373 31.791050  56.556796   69.055478
-16.089605 0.161949 243.812166  671.143167 30.747541  47.874936   60.301387
-16.089605 0.161949 243.812166  671.143167 30.747541  47.874936   60.301387
-15.614848 0.163884 218.991239  549.716615 31.939776  37.202885    4.556121
-16.082821 0.155084 198.346576  326.245682 29.730546  41.363450   95.823434
-16.001558 0.158242 187.547084  373.284567 33.727060  71.830755  119.663505
-16.391935 0.168958 240.285233  406.566469 31.591689  57.066541  157.921233
-16.028213 0.170063 253.749166  622.343068 32.598569  82.133989   81.021569
-16.015026 0.158891 230.373134  646.294820 31.187227  60.183849  -29.152393
-16.015026 0.158891 230.373134  646.294820 31.187227  60.183849  -29.152393
-15.960367 0.162055 212.485736  176.994856 30.827869  50.138427   84.573598
-16.075536 0.158685 191.008120  -35.962824 31.800487  51.962710  178.933646
-15.949564 0.158479 205.952003  230.865200 35.863089  47.761262   30.351806
-15.754444 0.159503 206.635308  503.216497 34.148294  62.695235  151.775671
-15.609139 0.157337 234.014217  456.309245 32.949749  65.586786  -77.390124
-16.218398 0.167355 191.912957  315.248947 34.964838  69.568474  176.009379
-15.989448 0.163805 211.068747  133.382857 32.179604  47.621634  147.186124
-15.715304 0.152466 245.393471  849.602305 32.274015  59.772975  -35.154362
-15.715304 0.152466 245.393471  849.602305 32.274015  59.772975  -35.154362
-15.823770 0.163849 229.818819  343.756110 31.014476  65.144203  -30.417020
-15.823770 0.163849 229.818819  343.756110 31.014476  65.144203  -30.417020
-16.064391 0.147017 187.871524  330.179095 34.405714  38.020747   36.237157
-15.973968 0.162866 229.135587  477.621839 32.725154  65.766001  130.922643
-15.973968 0.162866 229.135587  477.621839 32.725154  65.766001  130.922643
-15.981289 0.157636 207.459067  222.742919 34.383575  59.264411    6.647672
-15.757465 0.159816 201.429596  614.847606 32.313302  29.089403   59.259894
-15.914171 0.167788 200.938263  190.822195 33.322442  67.441449  253.496408
-15.752047 0.156906 255.835930  870.441074 32.173949  67.504092   10.213434
-15.752047 0.156906 255.835930  870.441074 32.173949  67.504092   10.213434
-16.148329 0.156423 197.661726  258.016663 30.489721  47.276079   67.807607
-16.148329 0.156423 197.661726  258.016663 30.489721  47.276079   67.807607
-15.923313 0.159364 224.049092  764.813266 36.502432  37.879132    5.373451
-15.987048 0.170216 264.096711  640.712421 32.715846  65.938185  -54.245778
-16.033089 0.164333 199.381829  371.442433 31.108691  60.134556  189.613007
-16.072830 0.158319 208.091523  452.867903 32.666579  73.677344  137.650810
-15.694270 0.162805 198.974906  490.773559 33.386924  36.330281  -11.902745
-15.731223 0.164367 183.732614  455.607795 35.621314  38.940018   14.357797
-15.888330 0.162730 180.818592  184.401648 32.787345  73.235763   88.490549
-16.251860 0.154104 184.357329  102.849582 35.976351  47.275288   15.151517
-15.877606 0.162283 251.447148  520.236124 33.489733  69.422380  -84.488517
-15.964247 0.157723 177.511172  261.869918 31.971920  61.270657   22.270895
-15.857135 0.161960 198.233506  397.100511 33.685517  37.261650  -25.905640
-15.959329 0.161869 198.955417  381.654384 31.653465  36.149926  145.583013
-15.886631 0.155742 209.192738  451.954940 30.919724  66.718243    1.181960
-16.082996 0.156690 213.279084  516.275781 35.382309  66.430004  -60.249740
-15.904095 0.166398 222.433969  516.247569 33.434226  42.147965   98.850745
-15.904095 0.166398 222.433969  516.247569 33.434226  42.147965   98.850745
-15.996541 0.154032 190.648055  428.887430 34.962331  31.460297  -36.928160
-15.891143 0.162574 241.885452  297.496079 31.751130  64.330453   68.025559
-15.891143 0.162574 241.885452  297.496079 31.751130  64.330453   68.025559
-15.902439 0.159012 158.996439  261.908541 30.834212  56.680984   85.829581
-15.902439 0.159012 158.996439  261.908541 30.834212  56.680984   85.829581
-15.965675 0.155059 243.976494  881.437940 34.785639  70.161620  -40.729831
-15.601265 0.154765 165.172651  -20.814414 31.584856  36.403026  158.175932
-16.289683 0.168451 198.180225  160.472247 30.766631  58.801357   18.043535
-15.836368 0.159826 203.546611  275.909258 34.424351  42.885006   -8.438108
-16.095572 0.163895 187.712538   57.451061 30.159166  52.047747   65.233071
-16.248398 0.165430 204.891746  243.763482 32.268631  45.272766   90.733310
-16.061869 0.162332 179.375500   85.906334 32.972780  51.503434   47.865297
-16.106581 0.166484 209.420276  258.545015 34.513591  42.826581   57.706775
-15.934788 0.172192 185.922121  482.003786 31.350771  36.197412   59.961670
-15.991976 0.156867 291.047983   91.721173 31.350940  50.870148 -224.938041
-15.763619 0.170530 215.004243  667.742855 32.523986  32.792491   94.227020
-15.999333 0.162447 225.185469  620.904379 37.044266  48.333650   99.365771
-16.184216 0.159379 222.989244  490.622456 35.274951  76.046536  -35.220879
-16.241582 0.155766 239.668790  632.076372 31.672096  64.704338  -50.636779
-15.955009 0.159727 208.210404  184.559609 32.611335  49.676503  143.440569
-15.908174 0.167054 197.925442  -15.018173 31.878770  58.672493   79.683618
-16.118937 0.166279 188.759262  -42.371174 30.196998  42.625724  150.889996
-16.020644 0.152547 194.981276  207.621042 34.353873  50.973580   47.028919
-16.099559 0.168736 172.994234  551.852886 34.032246  41.426297  183.452240
-16.121797 0.162339 266.260250  603.184391 32.540897  65.033953  -74.617361
-15.767682 0.168091 193.188329  347.623505 31.409752  31.188417  109.657041
-15.767682 0.168091 193.188329  347.623505 31.409752  31.188417  109.657041
-16.269053 0.170492 221.527062  268.212397 34.314749  57.600453  -19.760010
-16.218087 0.159435 202.193646  197.376488 32.304532  61.065253  141.295435
-16.100566 0.164289 185.871827  319.859894 33.675240  31.715547  127.681618
-16.130377 0.158887 206.548050  249.931119 32.652368  59.626740   -8.355415
-16.295866 0.157326 214.810408  425.746307 33.368613  49.676982  119.294447
-16.295866 0.157326 214.810408  425.746307 33.368613  49.676982  119.294447
-15.864031 0.155771 208.724131  424.034035 33.468497  76.028168  109.687819
-16.013315 0.154473 201.312009  335.671864 34.644790  71.974972   65.885102
-16.013315 0.154473 201.312009  335.671864 34.644790  71.974972   65.885102
-16.161064 0.162123 201.631220  570.392976 32.988138  44.881805  156.243752
-16.161064 0.162123 201.631220  570.392976 32.988138  44.881805  156.243752
-16.037181 0.160537 243.103322  512.508468 35.356827  66.875572   51.971018
-16.037181 0.160537 243.103322  512.508468 35.356827  66.875572   51.971018
-16.187109 0.160248 180.338944  -61.994102 31.763656  37.895249  173.324445
-15.651856 0.162640 226.476242  269.516289 32.522605  60.234471   31.051621
-16.223706 0.164881 221.736903  170.358779 35.993182  66.113772  100.963275
-15.813604 0.161680 204.367368  399.037691 32.367075  68.968450   39.434888
-15.760739 0.162930 237.433124  728.273225 29.758083  60.821538    7.065353
-15.740535 0.166808 233.216239  294.848978 30.559302  57.736689   36.475935
-15.520125 0.156296 178.194904  250.375433 34.913392  49.478814  226.435113
-16.314257 0.162198 240.198860  916.763192 33.101926  43.860298   87.316965
-16.153037 0.157999 218.134420  816.570095 32.902566  39.648885   27.888635
-16.040309 0.168453 237.271191  454.017730 30.377799  77.922410   45.033824
-15.980025 0.164601 220.310401   37.714931 33.075272  54.188054  130.732235
-16.535166 0.157810 235.495848  431.314423 33.577417  56.896832  -64.328582
-16.535166 0.157810 235.495848  431.314423 33.577417  56.896832  -64.328582
-15.701109 0.160661 195.840199  592.285193 32.825057  28.444246   25.724696
-16.049323 0.165402 202.598499  668.044098 33.366504  38.843212   28.593698
-16.049323 0.165402 202.598499  668.044098 33.366504  38.843212   28.593698
-16.292287 0.157693 198.235610  127.052328 30.517947  50.722964  123.975800
-16.494187 0.170192 183.573796   19.775472 32.342935  73.562062   99.344761
-15.987305 0.164956 240.273544  421.817388 32.098926  55.305613   39.378565
-16.053451 0.151869 212.178801  315.988488 34.490812  49.667092   70.878446
-15.924895 0.162055 159.995889  123.992319 35.091483  63.893897  112.735168
-16.209653 0.159226 235.295955  549.458395 31.306782  59.431711  -52.827054
-16.209653 0.159226 235.295955  549.458395 31.306782  59.431711  -52.827054
-15.943419 0.163212 242.188826  394.427777 35.069997  62.011755   27.450914
-16.132307 0.161802 191.374049  281.550413 31.924901  68.159096   16.651297
-16.169773 0.153685 238.368316  693.912364 34.214481  75.232146  -37.280605
-16.169773 0.153685 238.368316  693.912364 34.214481  75.232146  -37.280605
-16.153515 0.157623 221.837596  517.170226 35.267427  54.212772   92.536296
-15.747998 0.152954 215.538667  389.603275 34.367317  55.326902  -41.843141
-16.121450 0.155641 189.219982  751.538068 35.210557  30.129935   31.887742
-16.121450 0.155641 189.219982  751.538068 35.210557  30.129935   31.887742
-15.998501 0.162316 238.081348  415.499404 31.430109  58.810770   41.770680
-15.998501 0.162316 238.081348  415.499404 31.430109  58.810770   41.770680
-15.438778 0.161204 221.203505  513.560583 31.244860  46.627807   82.100850
-15.438778 0.161204 221.203505  513.560583 31.244860  46.627807   82.100850
-16.281328 0.161144 176.322162  -35.774859 30.888716  36.275073  173.847003
-15.988764 0.170547 229.917525  213.648520 31.936979  63.741085   21.691396
-15.911717 0.167256 215.730583  473.185074 30.184993  62.739009  167.937308
-15.674852 0.165555 231.339652  461.633763 32.761965  80.322056   19.827402
-15.674852 0.165555 231.339652  461.633763 32.761965  80.322056   19.827402
-16.094053 0.159692 303.267337  264.700135 31.928105  56.130968 -184.973571
-16.094053 0.159692 303.267337  264.700135 31.928105  56.130968 -184.973571
-16.185946 0.162622 197.343431  867.179297 32.078801  35.700657  115.201082
-15.945502 0.164764 146.433842   66.366482 32.598301  61.335102  180.060259
-15.945502 0.164764 146.433842   66.366482 32.598301  61.335102  180.060259
-16.236455 0.162132 239.379930  568.027057 33.053676  49.031612  -30.567530
-16.186833 0.162917 233.197121  337.218444 32.507213  65.523443  116.136280
-16.487407 0.158208 196.831517  641.064628 33.558010  52.228760  137.745786
-15.922689 0.161926 219.122189  478.899115 34.926335  54.805672  142.076053
-16.090333 0.156752 287.470655  527.084361 34.713268  63.846276 -145.725472
-16.090333 0.156752 287.470655  527.084361 34.713268  63.846276 -145.725472
-15.733032 0.162372 181.993023  238.456796 34.934308  44.957946   43.187669
-15.964717 0.161727 209.397320  445.643175 31.094296  35.321794   33.345837
-16.167740 0.160895 283.662749  382.678515 33.259701  68.640486 -141.487151
-16.153172 0.163310 198.221421  182.274289 34.999183  55.760448   19.004061
-15.793821 0.160162 218.633319  413.242932 33.249708  80.999734  107.563160
-16.340201 0.155781 224.057728  587.294308 30.214822  58.798647   74.060886
-15.740193 0.164568 193.244719  -91.037424 30.245396  52.588121  153.594637
-15.740193 0.164568 193.244719  -91.037424 30.245396  52.588121  153.594637
-16.056451 0.165518 157.951768   91.223308 29.508973  58.141014   67.807154
-15.701479 0.152007 195.279900  383.936772 31.603941  43.179444  138.125034
-15.701479 0.152007 195.279900  383.936772 31.603941  43.179444  138.125034
-15.735364 0.167572 206.250020  419.151243 33.764631  44.868451  -25.038988
-16.185445 0.164539 200.762452  300.269817 32.724539  66.827511    6.033953
-16.080486 0.165390 164.013904  -65.343842 31.835401  35.161401  254.603509
-15.402689 0.163959 236.700356  226.842465 31.212875  59.754546  113.010925
-16.111041 0.168958 254.079967  486.275741 32.190841  77.412322   38.879235
-15.993152 0.154830 221.836076  510.988360 31.525763  45.499753  -27.798829
-15.993152 0.154830 221.836076  510.988360 31.525763  45.499753  -27.798829
-16.239769 0.156827 200.172939  204.466618 31.801151  55.731979   80.093955
-15.996726 0.166324 226.520938  452.256737 31.785372  53.625370  144.569292
-15.996726 0.166324 226.520938  452.256737 31.785372  53.625370  144.569292
-16.134487 0.166749 195.592486  115.098751 32.312111  43.290332   93.396583
-15.872001 0.155926 227.715499  449.923636 33.941611  55.693478  -15.362182
-15.872001 0.155926 227.715499  449.923636 33.941611  55.693478  -15.362182
-15.791733 0.159677 233.572130  399.260813 36.354851  64.956024 -105.660702
-15.626759 0.159739 211.573200  242.177724 34.146343  48.096309   79.432150
-15.955956 0.159431 265.878544  475.524458 34.951948  67.964115 -124.528670
-15.955956 0.159431 265.878544  475.524458 34.951948  67.964115 -124.528670
-16.189715 0.158018 206.560352  517.528106 31.136102  33.678227   36.017617
-15.975906 0.157100 174.592715  272.441503 34.794503  67.772728   87.935223
-15.703199 0.154028 215.688996  361.892648 33.824116  62.547930  -61.990025
-16.068849 0.160253 224.171480  464.579516 30.870130  53.070558   99.310468
-16.068849 0.160253 224.171480  464.579516 30.870130  53.070558   99.310468
-16.105133 0.168416 212.845464  188.619536 29.886747  56.608153  222.079743
-15.782574 0.158947 202.789489  259.026779 28.873331  46.225078  139.875087
-15.851854 0.157795 188.086077  -36.199514 33.289943  45.877087  148.388561
-16.067903 0.167383 206.522938  350.132954 35.690045  36.246514  103.521976
-16.067903 0.167383 206.522938  350.132954 35.690045  36.246514  103.521976
-15.901276 0.156760 240.068165  546.324738 32.984685  61.133126  -28.993601
-15.887196 0.154145 200.670474  636.998597 33.746669  60.640679  113.911834
-15.887196 0.154145 200.670474  636.998597 33.746669  60.640679  113.911834
-16.273562 0.158265 180.257280  135.092032 33.418610  64.888156  125.471942
-16.273562 0.158265 180.257280  135.092032 33.418610  64.888156  125.471942
-15.849989 0.155101 169.624417  401.434341 32.456407  28.114460   13.309932
-15.849989 0.155101 169.624417  401.434341 32.456407  28.114460   13.309932
-15.976179 0.156890 215.616816  252.613896 32.858428  51.984404  127.269129
-15.870752 0.165773 243.821191  486.274705 34.159557  54.886560  -35.691924
-15.987183 0.157568 185.247270  381.302655 31.919597  66.256520   84.302228
-15.765389 0.158402 215.745784  276.399797 30.845299  57.208026  112.264453
-16.311751 0.157558 196.789452  342.202432 30.278609  73.050383  120.681895
-15.903005 0.162472 209.641261  460.843039 32.880609  60.235897  -35.558371
-15.770472 0.159260 259.388735  687.909736 33.286906  72.705703  -67.598113
-15.770472 0.159260 259.388735  687.909736 33.286906  72.705703  -67.598113
-16.151328 0.157772 225.109331  563.903416 29.141527  64.293737   47.921607
-16.151328 0.157772 225.109331  563.903416 29.141527  64.293737   47.921607
-16.278520 0.158395 228.172254  457.427707 32.732116  69.904086   39.020804
-15.929001 0.158639 220.304104  291.666059 32.734306  51.213463  101.930145
-15.919262 0.160065 215.690685  546.975360 33.525614  72.874588  120.986226
-15.919262 0.160065 215.690685  546.975360 33.525614  72.874588  120.986226
-16.136560 0.168389 191.396045  379.837668 33.295514  53.783000   23.743965
-16.136560 0.168389 191.396045  379.837668 33.295514  53.783000   23.743965
-16.366224 0.161527 202.535888  505.001508 34.968464  29.474532   -1.163453
-15.854266 0.154745 220.798279  361.300340 36.025842  59.311326 -101.881253
-15.854266 0.154745 220.798279  361.300340 36.025842  59.311326 -101.881253
-15.899685 0.157727 210.518874  862.972836 32.133627  43.342298   50.843657
-16.131491 0.158210 222.118535  466.394153 34.573045  72.144795  -49.548750
-15.870406 0.171932 176.954788  368.273694 31.864314  31.318266   90.880556
-15.870406 0.171932 176.954788  368.273694 31.864314  31.318266   90.880556
-16.169587 0.150359 196.096426  533.929782 34.128009  42.263261   92.233183
-16.169587 0.150359 196.096426  533.929782 34.128009  42.263261   92.233183
-16.066060 0.158115 200.295303  271.742540 32.989269  67.792919   23.544588
-16.735957 0.159878 202.781945  265.042285 34.396006  60.643251  148.667952
-16.042968 0.159479 207.814745  243.020977 30.177265  63.666363  100.137254
-15.983507 0.156740 208.199037  547.428348 35.702338  75.833110  103.714050
-15.827466 0.163854 231.693684  394.300716 32.025999  55.945667  -49.262133
-16.323945 0.161852 208.611345  304.159846 29.565506  71.223468  149.563201
-16.323945 0.161852 208.611345  304.159846 29.565506  71.223468  149.563201
-15.555760 0.151614 284.467175  164.550863 32.665264  52.582994 -206.154354
-15.841385 0.155300 296.035849  226.368031 28.671991  54.968444 -164.838349
-15.841385 0.155300 296.035849  226.368031 28.671991  54.968444 -164.838349
-16.257409 0.159800 183.666350  511.181022 33.672112  29.613791  139.379952
-16.112250 0.171928 225.544608  226.608516 34.123670  81.087820   24.611981
-16.070989 0.162233 285.547156  428.396468 34.278156  68.834582 -144.160389
-15.762128 0.161658 243.005125  688.447974 32.132095  47.544631   21.603868
-15.926020 0.170083 180.044637   55.814885 33.844900  39.822982  182.762515
-15.955598 0.162018 211.278624  414.106758 36.291155  40.402792   64.465644
-16.113198 0.162863 236.519400  319.471364 34.130040  62.867231   82.311395
-16.259210 0.162137 238.467689  603.149489 35.532045  59.460738   91.494753
-15.927240 0.161581 146.012566  -75.405205 33.750446  68.780860  110.867162
-15.927240 0.161581 146.012566  -75.405205 33.750446  68.780860  110.867162
-16.011424 0.169108 175.078022  451.616829 32.448424  28.048471   80.293606
-16.011424 0.169108 175.078022  451.616829 32.448424  28.048471   80.293606
-15.985104 0.149935 165.420535  337.932064 33.531929  26.618709   93.680997
-15.350313 0.160655 240.466235  715.770078 33.687079  69.513424  -49.785021
-16.206308 0.161495 195.413459  131.511006 29.731182  43.194931  113.795108
-15.919813 0.160676 235.451493  438.915858 31.755044  58.089385   24.222786
-15.919813 0.160676 235.451493  438.915858 31.755044  58.089385   24.222786
-15.917123 0.163732 172.343081  158.833412 33.162495  71.681297   75.587690
-15.917123 0.163732 172.343081  158.833412 33.162495  71.681297   75.587690
-16.365129 0.164181 176.224662  339.858052 33.382254  58.095375  177.273758
-16.197695 0.158833 215.991113  510.860605 32.472018  70.460909  114.003368
-15.719410 0.160167 189.281460  229.368501 32.022283  47.932522    9.133935
-15.719410 0.160167 189.281460  229.368501 32.022283  47.932522    9.133935
-16.014004 0.162428 202.979567  438.633136 31.250826  73.272639  141.422823
-15.734716 0.160678 189.167563  216.321331 34.507434  70.354857   99.538184
-16.020643 0.163944 181.133039  254.031426 32.567710  39.515432  222.923101
-15.516184 0.165227 240.022502  285.665903 33.734388  59.782422   49.450586
-15.807621 0.157393 247.388604  741.582705 31.690463  50.147633    5.126564
-16.299620 0.164246 196.765787    3.189756 34.732338  46.799305  104.668117
-16.092882 0.160274 192.286376  570.519463 32.687775  57.869845   69.052151
-15.991404 0.163247 195.405913  343.697520 31.998180  34.392606   45.766898
-15.904633 0.162309 216.381931  438.730582 33.456563  70.095366  157.923407
-15.979574 0.169927 252.535015  525.862246 31.337444  74.559663   78.114731
-15.809895 0.154152 221.108020  444.613522 31.766844  59.978388  -15.720460
-15.804320 0.168191 240.238975  254.743343 29.737156  58.471956   96.957801
-16.109761 0.166025 224.630782  342.633729 34.695433  82.560189    5.330652
-16.024143 0.165180 182.263274  105.938566 32.500907  73.562082  150.408669
-15.896124 0.161878 191.901650  243.840124 32.331401  63.372066    3.274926
-15.896124 0.161878 191.901650  243.840124 32.331401  63.372066    3.274926
-15.880861 0.159049 247.099942  481.172874 35.554512  70.541679  -92.052811
-15.500844 0.156944 246.697999  544.218320 33.974625  65.831716  -82.823717
-15.990091 0.161627 231.813840  495.304424 32.886132  73.231833  -44.058493
-16.281791 0.162656 224.534241  523.705919 32.159238  53.319349  128.456067
-15.871663 0.154515 165.795836  603.249618 32.245062  16.382604   80.133221
-15.495992 0.159710 241.120341  513.880249 33.023208  63.398770  -21.131278
-15.852698 0.160435 304.122849   73.520391 32.930033  54.713512 -224.771408
-15.746826 0.168847 206.765733  604.339629 31.859889  60.880579   76.731888
-15.883518 0.160889 217.088164  303.718612 31.168721  67.575130  141.036016
-16.327881 0.159190 220.727261  671.555476 32.520564  37.492408   78.463320
-16.145420 0.159775 192.938197  385.908219 30.753255  35.874290  146.929778
-16.066312 0.158026 159.801769  219.376817 33.590033  53.993276  113.932810
-16.164567 0.160478 184.169003  -62.735928 33.168947  43.667346  139.842772
-16.063070 0.159102 180.618623  216.284234 33.578306  38.182929  179.236122
-16.148945 0.164760 209.509181  418.650487 32.753609  72.920924   57.321585
-15.920297 0.159613 218.927011  330.394167 31.886658  50.974521   52.787889
-16.204862 0.158690 189.265268  127.628408 34.960216  54.976400   13.450222
-16.250546 0.160251 158.912615  100.065847 30.431032  50.792640   62.163366
-15.852688 0.161825 184.198919  172.217618 34.983300  70.502705  131.755268
-16.541888 0.165068 242.347322  555.253288 31.790984  50.500258   82.009168
-15.926394 0.163352 232.388201  301.305126 32.595256  62.788767  124.190419
-16.058391 0.161060 232.703024  568.799886 31.786562  45.789819   22.582404
-16.025652 0.163029 202.378402  179.084757 33.842585  71.981666  109.495062
-16.624517 0.160121 251.689025  655.088913 31.086725  67.756557  -34.972987
-16.269113 0.162782 181.790856  581.701783 33.550788  36.589152   46.145065
-15.944955 0.158307 216.282558  789.804821 31.449025  65.026381   97.708551
-15.979162 0.160540 210.585437  209.045610 32.651330  54.895224  170.558244
